Date,State,metric,variable,category,percent,small_denom_flag,State_Name,oregon_flag,tooltip_text
20200628,IA,Cases,Race,Multiracial,,,Iowa,FALSE,"of COVID19 cases in Iowa were from individuals of Multiracial race (as of June 28, 2020)"
20200628,IA,Cases,Race,White,0.7683877044267489,FALSE,Iowa,FALSE,"of COVID19 cases in Iowa were from individuals of White race (as of June 28, 2020)"
20200628,IA,Cases,Race,Other,0.012158575220481206,FALSE,Iowa,FALSE,"of COVID19 cases in Iowa were from individuals of Other race (as of June 28, 2020)"
20200628,IA,Cases,Ethnicity,Hispanic,0.30490624197277166,FALSE,Iowa,FALSE,"of COVID19 cases in Iowa were from individuals of Hispanic ethnicity (as of June 28, 2020)"
20200628,IA,Cases,Ethnicity,Not Hispanic,0.7196249678910865,FALSE,Iowa,FALSE,"of COVID19 cases in Iowa were from individuals of Not Hispanic ethnicity (as of June 28, 2020)"
20200628,IA,Cases,Ethnicity,Refused/Unknown,0.18293518280674714,FALSE,Iowa,FALSE,"of COVID19 cases in Iowa were from individuals of Refused/Unknown ethnicity (as of June 28, 2020)"
20200628,IA,Deaths,Race,Black,0.053042121684867397,FALSE,Iowa,FALSE,"of COVID19 deaths in Iowa were from individuals of Black race (as of June 28, 2020)"
20200628,IA,Deaths,Race,Asian,0.0358814352574103,TRUE,Iowa,FALSE,"of COVID19 deaths in Iowa were from individuals of Asian race (as of June 28, 2020)"
20200628,IA,Deaths,Race,Pacific Is.,0.0187207488299532,TRUE,Iowa,FALSE,"of COVID19 deaths in Iowa were from individuals of Pacific Is. race (as of June 28, 2020)"
20200628,IA,Deaths,Race,AI/AN,0.0078003120124804995,TRUE,Iowa,FALSE,"of COVID19 deaths in Iowa were from individuals of AI/AN race (as of June 28, 2020)"
20200628,IA,Deaths,Race,Multiracial,,,Iowa,FALSE,"of COVID19 deaths in Iowa were from individuals of Multiracial race (as of June 28, 2020)"
20200628,IA,Deaths,Race,White,0.8798751950078003,FALSE,Iowa,FALSE,"of COVID19 deaths in Iowa were from individuals of White race (as of June 28, 2020)"
20200628,IA,Deaths,Race,Other,0.0031201248049922,TRUE,Iowa,FALSE,"of COVID19 deaths in Iowa were from individuals of Other race (as of June 28, 2020)"
20200628,IA,Deaths,Ethnicity,Hispanic,0.07644305772230889,FALSE,Iowa,FALSE,"of COVID19 deaths in Iowa were from individuals of Hispanic ethnicity (as of June 28, 2020)"
20200628,IA,Deaths,Ethnicity,Not Hispanic,0.8985959438377535,FALSE,Iowa,FALSE,"of COVID19 deaths in Iowa were from individuals of Not Hispanic ethnicity (as of June 28, 2020)"
20200628,IA,Deaths,Ethnicity,Refused/Unknown,0.12324492979719189,FALSE,Iowa,FALSE,"of COVID19 deaths in Iowa were from individuals of Refused/Unknown ethnicity (as of June 28, 2020)"
20200628,ID,Cases,Race,Black,0.02166163970386619,FALSE,Idaho,FALSE,"of COVID19 cases in Idaho were from individuals of Black race (as of June 28, 2020)"
20200628,ID,Cases,Race,Asian,0.016451878256100904,FALSE,Idaho,FALSE,"of COVID19 cases in Idaho were from individuals of Asian race (as of June 28, 2020)"
20200628,ID,Cases,Race,Pacific Is.,0.005483959418700302,TRUE,Idaho,FALSE,"of COVID19 cases in Idaho were from individuals of Pacific Is. race (as of June 28, 2020)"
20200628,ID,Cases,Race,AI/AN,0.019742253907321084,FALSE,Idaho,FALSE,"of COVID19 cases in Idaho were from individuals of AI/AN race (as of June 28, 2020)"
20200628,ID,Cases,Race,Multiracial,0.05127502056484782,FALSE,Idaho,FALSE,"of COVID19 cases in Idaho were from individuals of Multiracial race (as of June 28, 2020)"
20200628,ID,Cases,Race,White,0.7334795722511653,FALSE,Idaho,FALSE,"of COVID19 cases in Idaho were from individuals of White race (as of June 28, 2020)"
20200628,ID,Cases,Race,Other,0.1510830819851933,FALSE,Idaho,FALSE,"of COVID19 cases in Idaho were from individuals of Other race (as of June 28, 2020)"
20200628,ID,Cases,Ethnicity,Hispanic,0.3251987935289279,FALSE,Idaho,FALSE,"of COVID19 cases in Idaho were from individuals of Hispanic ethnicity (as of June 28, 2020)"
20200628,ID,Cases,Ethnicity,Not Hispanic,0.5834932821497121,FALSE,Idaho,FALSE,"of COVID19 cases in Idaho were from individuals of Not Hispanic ethnicity (as of June 28, 2020)"
20200628,ID,Cases,Ethnicity,Refused/Unknown,0.5494927337537702,FALSE,Idaho,FALSE,"of COVID19 cases in Idaho were from individuals of Refused/Unknown ethnicity (as of June 28, 2020)"
20200628,ID,Deaths,Race,Black,0.01098901098901099,TRUE,Idaho,FALSE,"of COVID19 deaths in Idaho were from individuals of Black race (as of June 28, 2020)"
20200628,ID,Deaths,Race,Asian,0.02197802197802198,TRUE,Idaho,FALSE,"of COVID19 deaths in Idaho were from individuals of Asian race (as of June 28, 2020)"
20200628,ID,Deaths,Race,Pacific Is.,,,Idaho,FALSE,"of COVID19 deaths in Idaho were from individuals of Pacific Is. race (as of June 28, 2020)"
20200628,ID,Deaths,Race,AI/AN,0.01098901098901099,TRUE,Idaho,FALSE,"of COVID19 deaths in Idaho were from individuals of AI/AN race (as of June 28, 2020)"
20200628,ID,Deaths,Race,Multiracial,,,Idaho,FALSE,"of COVID19 deaths in Idaho were from individuals of Multiracial race (as of June 28, 2020)"
20200628,ID,Deaths,Race,White,0.9340659340659341,FALSE,Idaho,FALSE,"of COVID19 deaths in Idaho were from individuals of White race (as of June 28, 2020)"
20200628,ID,Deaths,Race,Other,0.01098901098901099,TRUE,Idaho,FALSE,"of COVID19 deaths in Idaho were from individuals of Other race (as of June 28, 2020)"
20200628,ID,Deaths,Ethnicity,Hispanic,0.06593406593406594,TRUE,Idaho,FALSE,"of COVID19 deaths in Idaho were from individuals of Hispanic ethnicity (as of June 28, 2020)"
20200628,ID,Deaths,Ethnicity,Not Hispanic,0.9230769230769231,FALSE,Idaho,FALSE,"of COVID19 deaths in Idaho were from individuals of Not Hispanic ethnicity (as of June 28, 2020)"
20200628,ID,Deaths,Ethnicity,Refused/Unknown,0.01098901098901099,TRUE,Idaho,FALSE,"of COVID19 deaths in Idaho were from individuals of Refused/Unknown ethnicity (as of June 28, 2020)"
20200628,IL,Cases,Race,Black,0.2170110997517161,FALSE,Illinois,FALSE,"of COVID19 cases in Illinois were from individuals of Black race (as of June 28, 2020)"
20200628,IL,Cases,Race,Asian,0.03759858332116255,FALSE,Illinois,FALSE,"of COVID19 cases in Illinois were from individuals of Asian race (as of June 28, 2020)"
20200628,IL,Cases,Race,Pacific Is.,0.0033408792171754054,FALSE,Illinois,FALSE,"of COVID19 cases in Illinois were from individuals of Pacific Is. race (as of June 28, 2020)"
20200628,IL,Cases,Race,AI/AN,0.001953410252665401,FALSE,Illinois,FALSE,"of COVID19 cases in Illinois were from individuals of AI/AN race (as of June 28, 2020)"
20200628,IL,Cases,Race,Multiracial,,,Illinois,FALSE,"of COVID19 cases in Illinois were from individuals of Multiracial race (as of June 28, 2020)"
20200628,IL,Cases,Race,White,0.2693241565649189,FALSE,Illinois,FALSE,"of COVID19 cases in Illinois were from individuals of White race (as of June 28, 2020)"
20200628,IL,Cases,Race,Other,0.04893566525485614,FALSE,Illinois,FALSE,"of COVID19 cases in Illinois were from individuals of Other race (as of June 28, 2020)"
20200628,IL,Cases,Ethnicity,Hispanic,0.42183620563750546,FALSE,Illinois,FALSE,"of COVID19 cases in Illinois were from individuals of Hispanic ethnicity (as of June 28, 2020)"
20200628,IL,Cases,Ethnicity,Not Hispanic,0.5781637943624945,FALSE,Illinois,FALSE,"of COVID19 cases in Illinois were from individuals of Not Hispanic ethnicity (as of June 28, 2020)"
20200628,IL,Cases,Ethnicity,Refused/Unknown,0.293659631955601,FALSE,Illinois,FALSE,"of COVID19 cases in Illinois were from individuals of Refused/Unknown ethnicity (as of June 28, 2020)"
20200628,IL,Deaths,Race,Black,0.2832106038291605,FALSE,Illinois,FALSE,"of COVID19 deaths in Illinois were from individuals of Black race (as of June 28, 2020)"
20200628,IL,Deaths,Race,Asian,0.04786450662739323,FALSE,Illinois,FALSE,"of COVID19 deaths in Illinois were from individuals of Asian race (as of June 28, 2020)"
20200628,IL,Deaths,Race,Pacific Is.,8.836524300441826e-4,TRUE,Illinois,FALSE,"of COVID19 deaths in Illinois were from individuals of Pacific Is. race (as of June 28, 2020)"
20200628,IL,Deaths,Race,AI/AN,0.001325478645066274,TRUE,Illinois,FALSE,"of COVID19 deaths in Illinois were from individuals of AI/AN race (as of June 28, 2020)"
20200628,IL,Deaths,Race,Multiracial,,,Illinois,FALSE,"of COVID19 deaths in Illinois were from individuals of Multiracial race (as of June 28, 2020)"
20200628,IL,Deaths,Race,White,0.4508100147275405,FALSE,Illinois,FALSE,"of COVID19 deaths in Illinois were from individuals of White race (as of June 28, 2020)"
20200628,IL,Deaths,Race,Other,0.007216494845360825,FALSE,Illinois,FALSE,"of COVID19 deaths in Illinois were from individuals of Other race (as of June 28, 2020)"
20200628,IL,Deaths,Ethnicity,Hispanic,0.20868924889543447,FALSE,Illinois,FALSE,"of COVID19 deaths in Illinois were from individuals of Hispanic ethnicity (as of June 28, 2020)"
20200628,IL,Deaths,Ethnicity,Not Hispanic,0.7913107511045655,FALSE,Illinois,FALSE,"of COVID19 deaths in Illinois were from individuals of Not Hispanic ethnicity (as of June 28, 2020)"
20200628,IL,Deaths,Ethnicity,Refused/Unknown,0.01443298969072165,FALSE,Illinois,FALSE,"of COVID19 deaths in Illinois were from individuals of Refused/Unknown ethnicity (as of June 28, 2020)"
20200628,IN,Cases,Race,Black,0.16065860410899024,FALSE,Indiana,FALSE,"of COVID19 cases in Indiana were from individuals of Black race (as of June 28, 2020)"
20200628,IN,Cases,Race,Asian,0.020166108115984262,FALSE,Indiana,FALSE,"of COVID19 cases in Indiana were from individuals of Asian race (as of June 28, 2020)"
20200628,IN,Cases,Race,Pacific Is.,,,Indiana,FALSE,"of COVID19 cases in Indiana were from individuals of Pacific Is. race (as of June 28, 2020)"
20200628,IN,Cases,Race,AI/AN,,,Indiana,FALSE,"of COVID19 cases in Indiana were from individuals of AI/AN race (as of June 28, 2020)"
20200628,IN,Cases,Race,Multiracial,,,Indiana,FALSE,"of COVID19 cases in Indiana were from individuals of Multiracial race (as of June 28, 2020)"
20200628,IN,Cases,Race,White,0.5841468745446597,FALSE,Indiana,FALSE,"of COVID19 cases in Indiana were from individuals of White race (as of June 28, 2020)"
20200628,IN,Cases,Race,Other,0.23502841323036572,FALSE,Indiana,FALSE,"of COVID19 cases in Indiana were from individuals of Other race (as of June 28, 2020)"
20200628,IN,Cases,Ethnicity,Hispanic,0.15098353489727526,FALSE,Indiana,FALSE,"of COVID19 cases in Indiana were from individuals of Hispanic ethnicity (as of June 28, 2020)"
20200628,IN,Cases,Ethnicity,Not Hispanic,0.43628150954393125,FALSE,Indiana,FALSE,"of COVID19 cases in Indiana were from individuals of Not Hispanic ethnicity (as of June 28, 2020)"
20200628,IN,Cases,Ethnicity,Refused/Unknown,0.7220748943610666,FALSE,Indiana,FALSE,"of COVID19 cases in Indiana were from individuals of Refused/Unknown ethnicity (as of June 28, 2020)"
20200628,IN,Deaths,Race,Black,0.1580587711487088,FALSE,Indiana,FALSE,"of COVID19 deaths in Indiana were from individuals of Black race (as of June 28, 2020)"
20200628,IN,Deaths,Race,Asian,0.00578806767586821,TRUE,Indiana,FALSE,"of COVID19 deaths in Indiana were from individuals of Asian race (as of June 28, 2020)"
20200628,IN,Deaths,Race,Pacific Is.,,,Indiana,FALSE,"of COVID19 deaths in Indiana were from individuals of Pacific Is. race (as of June 28, 2020)"
20200628,IN,Deaths,Race,AI/AN,,,Indiana,FALSE,"of COVID19 deaths in Indiana were from individuals of AI/AN race (as of June 28, 2020)"
20200628,IN,Deaths,Race,Multiracial,,,Indiana,FALSE,"of COVID19 deaths in Indiana were from individuals of Multiracial race (as of June 28, 2020)"
20200628,IN,Deaths,Race,White,0.6967943009795191,FALSE,Indiana,FALSE,"of COVID19 deaths in Indiana were from individuals of White race (as of June 28, 2020)"
20200628,IN,Deaths,Race,Other,0.13935886019590382,FALSE,Indiana,FALSE,"of COVID19 deaths in Indiana were from individuals of Other race (as of June 28, 2020)"
20200628,IN,Deaths,Ethnicity,Hispanic,0.020480854853072127,FALSE,Indiana,FALSE,"of COVID19 deaths in Indiana were from individuals of Hispanic ethnicity (as of June 28, 2020)"
20200628,IN,Deaths,Ethnicity,Not Hispanic,0.5774710596616207,FALSE,Indiana,FALSE,"of COVID19 deaths in Indiana were from individuals of Not Hispanic ethnicity (as of June 28, 2020)"
20200628,IN,Deaths,Ethnicity,Refused/Unknown,0.4826357969723954,FALSE,Indiana,FALSE,"of COVID19 deaths in Indiana were from individuals of Refused/Unknown ethnicity (as of June 28, 2020)"
20200628,KS,Cases,Race,Black,0.10891441802475732,FALSE,Kansas,FALSE,"of COVID19 cases in Kansas were from individuals of Black race (as of June 28, 2020)"
20200628,KS,Cases,Race,Asian,0.06688039896696055,FALSE,Kansas,FALSE,"of COVID19 cases in Kansas were from individuals of Asian race (as of June 28, 2020)"
20200628,KS,Cases,Race,Pacific Is.,,,Kansas,FALSE,"of COVID19 cases in Kansas were from individuals of Pacific Is. race (as of June 28, 2020)"
20200628,KS,Cases,Race,AI/AN,0.008816457387122629,FALSE,Kansas,FALSE,"of COVID19 cases in Kansas were from individuals of AI/AN race (as of June 28, 2020)"
20200628,KS,Cases,Race,Multiracial,,,Kansas,FALSE,"of COVID19 cases in Kansas were from individuals of Multiracial race (as of June 28, 2020)"
20200628,KS,Cases,Race,White,0.7735328168136076,FALSE,Kansas,FALSE,"of COVID19 cases in Kansas were from individuals of White race (as of June 28, 2020)"
20200628,KS,Cases,Race,Other,0.04185590880755188,FALSE,Kansas,FALSE,"of COVID19 cases in Kansas were from individuals of Other race (as of June 28, 2020)"
20200628,KS,Cases,Ethnicity,Hispanic,0.5150948437082554,FALSE,Kansas,FALSE,"of COVID19 cases in Kansas were from individuals of Hispanic ethnicity (as of June 28, 2020)"
20200628,KS,Cases,Ethnicity,Not Hispanic,0.4906937394247039,FALSE,Kansas,FALSE,"of COVID19 cases in Kansas were from individuals of Not Hispanic ethnicity (as of June 28, 2020)"
20200628,KS,Cases,Ethnicity,Refused/Unknown,0.19983970077477958,FALSE,Kansas,FALSE,"of COVID19 cases in Kansas were from individuals of Refused/Unknown ethnicity (as of June 28, 2020)"
20200628,KS,Deaths,Race,Black,0.23461538461538461,FALSE,Kansas,FALSE,"of COVID19 deaths in Kansas were from individuals of Black race (as of June 28, 2020)"
20200628,KS,Deaths,Race,Asian,0.03461538461538462,TRUE,Kansas,FALSE,"of COVID19 deaths in Kansas were from individuals of Asian race (as of June 28, 2020)"
20200628,KS,Deaths,Race,Pacific Is.,,,Kansas,FALSE,"of COVID19 deaths in Kansas were from individuals of Pacific Is. race (as of June 28, 2020)"
20200628,KS,Deaths,Race,AI/AN,0.007692307692307693,TRUE,Kansas,FALSE,"of COVID19 deaths in Kansas were from individuals of AI/AN race (as of June 28, 2020)"
20200628,KS,Deaths,Race,Multiracial,,,Kansas,FALSE,"of COVID19 deaths in Kansas were from individuals of Multiracial race (as of June 28, 2020)"
20200628,KS,Deaths,Race,White,0.7115384615384616,FALSE,Kansas,FALSE,"of COVID19 deaths in Kansas were from individuals of White race (as of June 28, 2020)"
20200628,KS,Deaths,Race,Other,0.011538461538461539,TRUE,Kansas,FALSE,"of COVID19 deaths in Kansas were from individuals of Other race (as of June 28, 2020)"
20200628,KS,Deaths,Ethnicity,Hispanic,0.12307692307692308,FALSE,Kansas,FALSE,"of COVID19 deaths in Kansas were from individuals of Hispanic ethnicity (as of June 28, 2020)"
20200628,KS,Deaths,Ethnicity,Not Hispanic,0.8576923076923076,FALSE,Kansas,FALSE,"of COVID19 deaths in Kansas were from individuals of Not Hispanic ethnicity (as of June 28, 2020)"
20200628,KS,Deaths,Ethnicity,Refused/Unknown,0.03461538461538462,TRUE,Kansas,FALSE,"of COVID19 deaths in Kansas were from individuals of Refused/Unknown ethnicity (as of June 28, 2020)"
20200628,KY,Cases,Race,Black,0.1440886699507389,FALSE,Kentucky,FALSE,"of COVID19 cases in Kentucky were from individuals of Black race (as of June 28, 2020)"
20200628,KY,Cases,Race,Asian,0.041682455475558926,FALSE,Kentucky,FALSE,"of COVID19 cases in Kentucky were from individuals of Asian race (as of June 28, 2020)"
20200628,KY,Cases,Race,Pacific Is.,0.0030314513073133762,FALSE,Kentucky,FALSE,"of COVID19 cases in Kentucky were from individuals of Pacific Is. race (as of June 28, 2020)"
20200628,KY,Cases,Race,AI/AN,0.004831375521030693,FALSE,Kentucky,FALSE,"of COVID19 cases in Kentucky were from individuals of AI/AN race (as of June 28, 2020)"
20200628,KY,Cases,Race,Multiracial,0.06337627889352028,FALSE,Kentucky,FALSE,"of COVID19 cases in Kentucky were from individuals of Multiracial race (as of June 28, 2020)"
20200628,KY,Cases,Race,White,0.7429897688518378,FALSE,Kentucky,FALSE,"of COVID19 cases in Kentucky were from individuals of White race (as of June 28, 2020)"
20200628,KY,Cases,Race,Other,,,Kentucky,FALSE,"of COVID19 cases in Kentucky were from individuals of Other race (as of June 28, 2020)"
20200628,KY,Cases,Ethnicity,Hispanic,0.17127699886320577,FALSE,Kentucky,FALSE,"of COVID19 cases in Kentucky were from individuals of Hispanic ethnicity (as of June 28, 2020)"
20200628,KY,Cases,Ethnicity,Not Hispanic,0.8222811671087533,FALSE,Kentucky,FALSE,"of COVID19 cases in Kentucky were from individuals of Not Hispanic ethnicity (as of June 28, 2020)"
20200628,KY,Cases,Ethnicity,Refused/Unknown,0.449412656309208,FALSE,Kentucky,FALSE,"of COVID19 cases in Kentucky were from individuals of Refused/Unknown ethnicity (as of June 28, 2020)"
20200628,KY,Deaths,Race,Black,0.1599229287090559,FALSE,Kentucky,FALSE,"of COVID19 deaths in Kentucky were from individuals of Black race (as of June 28, 2020)"
20200628,KY,Deaths,Race,Asian,0.01348747591522158,TRUE,Kentucky,FALSE,"of COVID19 deaths in Kentucky were from individuals of Asian race (as of June 28, 2020)"
20200628,KY,Deaths,Race,Pacific Is.,,,Kentucky,FALSE,"of COVID19 deaths in Kentucky were from individuals of Pacific Is. race (as of June 28, 2020)"
20200628,KY,Deaths,Race,AI/AN,,,Kentucky,FALSE,"of COVID19 deaths in Kentucky were from individuals of AI/AN race (as of June 28, 2020)"
20200628,KY,Deaths,Race,Multiracial,0.015414258188824663,TRUE,Kentucky,FALSE,"of COVID19 deaths in Kentucky were from individuals of Multiracial race (as of June 28, 2020)"
20200628,KY,Deaths,Race,White,0.8111753371868978,FALSE,Kentucky,FALSE,"of COVID19 deaths in Kentucky were from individuals of White race (as of June 28, 2020)"
20200628,KY,Deaths,Race,Other,,,Kentucky,FALSE,"of COVID19 deaths in Kentucky were from individuals of Other race (as of June 28, 2020)"
20200628,KY,Deaths,Ethnicity,Hispanic,0.038535645472061654,TRUE,Kentucky,FALSE,"of COVID19 deaths in Kentucky were from individuals of Hispanic ethnicity (as of June 28, 2020)"
20200628,KY,Deaths,Ethnicity,Not Hispanic,0.9229287090558767,FALSE,Kentucky,FALSE,"of COVID19 deaths in Kentucky were from individuals of Not Hispanic ethnicity (as of June 28, 2020)"
20200628,KY,Deaths,Ethnicity,Refused/Unknown,0.11368015414258188,FALSE,Kentucky,FALSE,"of COVID19 deaths in Kentucky were from individuals of Refused/Unknown ethnicity (as of June 28, 2020)"
20200628,LA,Cases,Race,Black,,,Louisiana,FALSE,"of COVID19 cases in Louisiana were from individuals of Black race (as of June 28, 2020)"
20200628,LA,Cases,Race,Asian,,,Louisiana,FALSE,"of COVID19 cases in Louisiana were from individuals of Asian race (as of June 28, 2020)"
20200628,LA,Cases,Race,Pacific Is.,,,Louisiana,FALSE,"of COVID19 cases in Louisiana were from individuals of Pacific Is. race (as of June 28, 2020)"
20200628,LA,Cases,Race,AI/AN,,,Louisiana,FALSE,"of COVID19 cases in Louisiana were from individuals of AI/AN race (as of June 28, 2020)"
20200628,LA,Cases,Race,Multiracial,,,Louisiana,FALSE,"of COVID19 cases in Louisiana were from individuals of Multiracial race (as of June 28, 2020)"
20200628,LA,Cases,Race,White,,,Louisiana,FALSE,"of COVID19 cases in Louisiana were from individuals of White race (as of June 28, 2020)"
20200628,LA,Cases,Race,Other,,,Louisiana,FALSE,"of COVID19 cases in Louisiana were from individuals of Other race (as of June 28, 2020)"
20200628,LA,Cases,Ethnicity,Hispanic,,,Louisiana,FALSE,"of COVID19 cases in Louisiana were from individuals of Hispanic ethnicity (as of June 28, 2020)"
20200628,LA,Cases,Ethnicity,Not Hispanic,,,Louisiana,FALSE,"of COVID19 cases in Louisiana were from individuals of Not Hispanic ethnicity (as of June 28, 2020)"
20200628,LA,Cases,Ethnicity,Refused/Unknown,Inf,FALSE,Louisiana,FALSE,"of COVID19 cases in Louisiana were from individuals of Refused/Unknown ethnicity (as of June 28, 2020)"
20200628,LA,Deaths,Race,Black,0.5347334410339257,FALSE,Louisiana,FALSE,"of COVID19 deaths in Louisiana were from individuals of Black race (as of June 28, 2020)"
20200628,LA,Deaths,Race,Asian,0.007431340872374798,TRUE,Louisiana,FALSE,"of COVID19 deaths in Louisiana were from individuals of Asian race (as of June 28, 2020)"
20200628,LA,Deaths,Race,Pacific Is.,6.462035541195477e-4,TRUE,Louisiana,FALSE,"of COVID19 deaths in Louisiana were from individuals of Pacific Is. race (as of June 28, 2020)"
20200628,LA,Deaths,Race,AI/AN,9.693053311793214e-4,TRUE,Louisiana,FALSE,"of COVID19 deaths in Louisiana were from individuals of AI/AN race (as of June 28, 2020)"
20200628,LA,Deaths,Race,Multiracial,,,Louisiana,FALSE,"of COVID19 deaths in Louisiana were from individuals of Multiracial race (as of June 28, 2020)"
20200628,LA,Deaths,Race,White,0.45621970920840066,FALSE,Louisiana,FALSE,"of COVID19 deaths in Louisiana were from individuals of White race (as of June 28, 2020)"
20200628,LA,Deaths,Race,Other,0.005492730210016155,TRUE,Louisiana,FALSE,"of COVID19 deaths in Louisiana were from individuals of Other race (as of June 28, 2020)"
20200628,LA,Deaths,Ethnicity,Hispanic,0.020678513731825526,FALSE,Louisiana,FALSE,"of COVID19 deaths in Louisiana were from individuals of Hispanic ethnicity (as of June 28, 2020)"
20200628,LA,Deaths,Ethnicity,Not Hispanic,0.8891760904684975,FALSE,Louisiana,FALSE,"of COVID19 deaths in Louisiana were from individuals of Not Hispanic ethnicity (as of June 28, 2020)"
20200628,LA,Deaths,Ethnicity,Refused/Unknown,0.12374798061389337,FALSE,Louisiana,FALSE,"of COVID19 deaths in Louisiana were from individuals of Refused/Unknown ethnicity (as of June 28, 2020)"
20200628,MA,Cases,Race,Black,0.14284715326629652,FALSE,Massachusetts,FALSE,"of COVID19 cases in Massachusetts were from individuals of Black race (as of June 28, 2020)"
20200628,MA,Cases,Race,Asian,0.03191474483588101,FALSE,Massachusetts,FALSE,"of COVID19 cases in Massachusetts were from individuals of Asian race (as of June 28, 2020)"
20200628,MA,Cases,Race,Pacific Is.,,,Massachusetts,FALSE,"of COVID19 cases in Massachusetts were from individuals of Pacific Is. race (as of June 28, 2020)"
20200628,MA,Cases,Race,AI/AN,,,Massachusetts,FALSE,"of COVID19 cases in Massachusetts were from individuals of AI/AN race (as of June 28, 2020)"
20200628,MA,Cases,Race,Multiracial,,,Massachusetts,FALSE,"of COVID19 cases in Massachusetts were from individuals of Multiracial race (as of June 28, 2020)"
20200628,MA,Cases,Race,White,0.4559249262268716,FALSE,Massachusetts,FALSE,"of COVID19 cases in Massachusetts were from individuals of White race (as of June 28, 2020)"
20200628,MA,Cases,Race,Other,0.07750723745856818,FALSE,Massachusetts,FALSE,"of COVID19 cases in Massachusetts were from individuals of Other race (as of June 28, 2020)"
20200628,MA,Cases,Ethnicity,Hispanic,0.2933023789211641,FALSE,Massachusetts,FALSE,"of COVID19 cases in Massachusetts were from individuals of Hispanic ethnicity (as of June 28, 2020)"
20200628,MA,Cases,Ethnicity,Not Hispanic,0.7081940617876173,FALSE,Massachusetts,FALSE,"of COVID19 cases in Massachusetts were from individuals of Not Hispanic ethnicity (as of June 28, 2020)"
20200628,MA,Cases,Ethnicity,Refused/Unknown,0.5197544158986336,FALSE,Massachusetts,FALSE,"of COVID19 cases in Massachusetts were from individuals of Refused/Unknown ethnicity (as of June 28, 2020)"
20200628,MA,Deaths,Race,Black,0.0838774485183325,FALSE,Massachusetts,FALSE,"of COVID19 deaths in Massachusetts were from individuals of Black race (as of June 28, 2020)"
20200628,MA,Deaths,Race,Asian,0.02724761426418885,FALSE,Massachusetts,FALSE,"of COVID19 deaths in Massachusetts were from individuals of Asian race (as of June 28, 2020)"
20200628,MA,Deaths,Race,Pacific Is.,,,Massachusetts,FALSE,"of COVID19 deaths in Massachusetts were from individuals of Pacific Is. race (as of June 28, 2020)"
20200628,MA,Deaths,Race,AI/AN,,,Massachusetts,FALSE,"of COVID19 deaths in Massachusetts were from individuals of AI/AN race (as of June 28, 2020)"
20200628,MA,Deaths,Race,Multiracial,,,Massachusetts,FALSE,"of COVID19 deaths in Massachusetts were from individuals of Multiracial race (as of June 28, 2020)"
20200628,MA,Deaths,Race,White,0.7508789552988449,FALSE,Massachusetts,FALSE,"of COVID19 deaths in Massachusetts were from individuals of White race (as of June 28, 2020)"
20200628,MA,Deaths,Race,Other,0.06780512305374184,FALSE,Massachusetts,FALSE,"of COVID19 deaths in Massachusetts were from individuals of Other race (as of June 28, 2020)"
20200628,MA,Deaths,Ethnicity,Hispanic,0.07081868407835258,FALSE,Massachusetts,FALSE,"of COVID19 deaths in Massachusetts were from individuals of Hispanic ethnicity (as of June 28, 2020)"
20200628,MA,Deaths,Ethnicity,Not Hispanic,0.9298091411351079,FALSE,Massachusetts,FALSE,"of COVID19 deaths in Massachusetts were from individuals of Not Hispanic ethnicity (as of June 28, 2020)"
20200628,MA,Deaths,Ethnicity,Refused/Unknown,0.012054244098442994,FALSE,Massachusetts,FALSE,"of COVID19 deaths in Massachusetts were from individuals of Refused/Unknown ethnicity (as of June 28, 2020)"
20200628,MD,Cases,Race,Black,0.34844564306279385,FALSE,Maryland,FALSE,"of COVID19 cases in Maryland were from individuals of Black race (as of June 28, 2020)"
20200628,MD,Cases,Race,Asian,0.02368890994569773,FALSE,Maryland,FALSE,"of COVID19 cases in Maryland were from individuals of Asian race (as of June 28, 2020)"
20200628,MD,Cases,Race,Pacific Is.,,,Maryland,FALSE,"of COVID19 cases in Maryland were from individuals of Pacific Is. race (as of June 28, 2020)"
20200628,MD,Cases,Race,AI/AN,,,Maryland,FALSE,"of COVID19 cases in Maryland were from individuals of AI/AN race (as of June 28, 2020)"
20200628,MD,Cases,Race,Multiracial,,,Maryland,FALSE,"of COVID19 cases in Maryland were from individuals of Multiracial race (as of June 28, 2020)"
20200628,MD,Cases,Race,White,0.23854732315317614,FALSE,Maryland,FALSE,"of COVID19 cases in Maryland were from individuals of White race (as of June 28, 2020)"
20200628,MD,Cases,Race,Other,0.060260942454171074,FALSE,Maryland,FALSE,"of COVID19 cases in Maryland were from individuals of Other race (as of June 28, 2020)"
20200628,MD,Cases,Ethnicity,Hispanic,0.32905718138416123,FALSE,Maryland,FALSE,"of COVID19 cases in Maryland were from individuals of Hispanic ethnicity (as of June 28, 2020)"
20200628,MD,Cases,Ethnicity,Not Hispanic,0.6709428186158388,FALSE,Maryland,FALSE,"of COVID19 cases in Maryland were from individuals of Not Hispanic ethnicity (as of June 28, 2020)"
20200628,MD,Cases,Ethnicity,Refused/Unknown,0.2168264149568133,FALSE,Maryland,FALSE,"of COVID19 cases in Maryland were from individuals of Refused/Unknown ethnicity (as of June 28, 2020)"
20200628,MD,Deaths,Race,Black,0.40872889455240524,FALSE,Maryland,FALSE,"of COVID19 deaths in Maryland were from individuals of Black race (as of June 28, 2020)"
